City,Year,Month,Day,AvgTemperature,ÈÕÆÚ
Guangzhou,2019,9,21,80.9,2019/9/21
Guangzhou,2019,9,22,81.1,2019/9/22
Guangzhou,2019,9,23,80.8,2019/9/23
Guangzhou,2019,9,24,80.7,2019/9/24
Guangzhou,2019,9,25,80.8,2019/9/25
Guangzhou,2019,9,26,81.2,2019/9/26
Guangzhou,2019,9,27,82.4,2019/9/27
Guangzhou,2019,9,28,83.3,2019/9/28
Guangzhou,2019,9,29,84,2019/9/29
Guangzhou,2019,9,30,85.9,2019/9/30
Guangzhou,2019,10,1,86.3,2019/10/1
Guangzhou,2019,10,2,87,2019/10/2
Guangzhou,2019,10,3,85.3,2019/10/3
Guangzhou,2019,10,4,84.7,2019/10/4
Guangzhou,2019,10,5,86,2019/10/5
Guangzhou,2019,10,6,83.8,2019/10/6
Guangzhou,2019,10,7,80,2019/10/7
Guangzhou,2019,10,8,82.8,2019/10/8
Guangzhou,2019,10,9,81,2019/10/9
Guangzhou,2019,10,10,83.7,2019/10/10
Guangzhou,2019,10,11,84.5,2019/10/11
Guangzhou,2019,10,12,85,2019/10/12
Guangzhou,2019,10,13,80.6,2019/10/13
Guangzhou,2019,10,14,80.8,2019/10/14
Guangzhou,2019,10,15,78.9,2019/10/15
Guangzhou,2019,10,16,77.8,2019/10/16
Guangzhou,2019,10,17,78.6,2019/10/17
Guangzhou,2019,10,18,78.1,2019/10/18
Guangzhou,2019,10,19,78.1,2019/10/19
Guangzhou,2019,10,20,77.6,2019/10/20
Guangzhou,2019,10,21,77.1,2019/10/21
Guangzhou,2019,10,22,78.2,2019/10/22
Guangzhou,2019,10,23,78.4,2019/10/23
Guangzhou,2019,10,24,76.6,2019/10/24
Guangzhou,2019,10,25,80.4,2019/10/25
Guangzhou,2019,10,26,74.5,2019/10/26
Guangzhou,2019,10,27,75.1,2019/10/27
Guangzhou,2019,10,28,66.7,2019/10/28
Guangzhou,2019,10,29,72.3,2019/10/29
Guangzhou,2019,10,30,72.7,2019/10/30
Guangzhou,2019,10,31,73.9,2019/10/31
Guangzhou,2019,11,1,78.7,2019/11/1
Guangzhou,2019,11,2,80.4,2019/11/2
Guangzhou,2019,11,3,79,2019/11/3
Guangzhou,2019,11,4,76.5,2019/11/4
Guangzhou,2019,11,5,72.8,2019/11/5
Guangzhou,2019,11,6,73.8,2019/11/6
Guangzhou,2019,11,7,74,2019/11/7
Guangzhou,2019,11,8,71.6,2019/11/8
Guangzhou,2019,11,9,71.3,2019/11/9
Guangzhou,2019,11,10,71.7,2019/11/10
Guangzhou,2019,11,11,73,2019/11/11
Guangzhou,2019,11,12,73.8,2019/11/12
Guangzhou,2019,11,13,75.3,2019/11/13
Guangzhou,2019,11,14,71.1,2019/11/14
Guangzhou,2019,11,15,72.6,2019/11/15
Guangzhou,2019,11,16,71.9,2019/11/16
Guangzhou,2019,11,17,75.2,2019/11/17
Guangzhou,2019,11,18,68.8,2019/11/18
Guangzhou,2019,11,19,65.8,2019/11/19
Guangzhou,2019,11,20,67.1,2019/11/20
Guangzhou,2019,11,21,69.4,2019/11/21
Guangzhou,2019,11,22,71.4,2019/11/22
Guangzhou,2019,11,23,71.4,2019/11/23
Guangzhou,2019,11,24,74.5,2019/11/24
Guangzhou,2019,11,25,72.2,2019/11/25
Guangzhou,2019,11,26,69.7,2019/11/26
Guangzhou,2019,11,27,69.5,2019/11/27
Guangzhou,2019,11,28,60.5,2019/11/28
Guangzhou,2019,11,29,60.6,2019/11/29
Guangzhou,2019,11,30,66.7,2019/11/30
Guangzhou,2019,12,1,64.1,2019/12/1
Guangzhou,2019,12,2,58.7,2019/12/2
Guangzhou,2019,12,3,58.6,2019/12/3
Guangzhou,2019,12,4,62.1,2019/12/4
Guangzhou,2019,12,5,62.4,2019/12/5
Guangzhou,2019,12,6,59.9,2019/12/6
Guangzhou,2019,12,7,59.1,2019/12/7
Guangzhou,2019,12,8,59.1,2019/12/8
Guangzhou,2019,12,9,59.8,2019/12/9
Guangzhou,2019,12,10,61.1,2019/12/10
Guangzhou,2019,12,11,64,2019/12/11
Guangzhou,2019,12,12,64.6,2019/12/12
Guangzhou,2019,12,13,67,2019/12/13
Guangzhou,2019,12,14,67.6,2019/12/14
Guangzhou,2019,12,15,70,2019/12/15
Guangzhou,2019,12,16,73.3,2019/12/16
Guangzhou,2019,12,17,74.2,2019/12/17
Guangzhou,2019,12,18,72.7,2019/12/18
Guangzhou,2019,12,19,58.7,2019/12/19
Guangzhou,2019,12,20,58.8,2019/12/20
Guangzhou,2019,12,21,63.4,2019/12/21
Guangzhou,2019,12,22,62.8,2019/12/22
Guangzhou,2019,12,23,69.4,2019/12/23
Guangzhou,2019,12,24,63.7,2019/12/24
Guangzhou,2019,12,25,66.7,2019/12/25
Guangzhou,2019,12,26,61.5,2019/12/26
Guangzhou,2019,12,27,59.6,2019/12/27
Guangzhou,2019,12,28,62.2,2019/12/28
Guangzhou,2019,12,29,69,2019/12/29
Guangzhou,2019,12,30,74.3,2019/12/30
Guangzhou,2019,12,31,66.7,2019/12/31
Guangzhou,2020,1,1,63,2020/1/1
Guangzhou,2020,1,2,63.9,2020/1/2
Guangzhou,2020,1,3,67.3,2020/1/3
Guangzhou,2020,1,4,69.1,2020/1/4
Guangzhou,2020,1,5,70.3,2020/1/5
Guangzhou,2020,1,6,72.5,2020/1/6
Guangzhou,2020,1,7,71.7,2020/1/7
Guangzhou,2020,1,8,69.4,2020/1/8
Guangzhou,2020,1,9,68.8,2020/1/9
Guangzhou,2020,1,10,70.5,2020/1/10
Guangzhou,2020,1,11,66.5,2020/1/11
Guangzhou,2020,1,12,57.4,2020/1/12
Guangzhou,2020,1,13,60,2020/1/13
Guangzhou,2020,1,14,61.7,2020/1/14
Guangzhou,2020,1,15,68,2020/1/15
Guangzhou,2020,1,16,61.2,2020/1/16
Guangzhou,2020,1,17,55.6,2020/1/17
Guangzhou,2020,1,18,57.2,2020/1/18
Guangzhou,2020,1,19,53.7,2020/1/19
Guangzhou,2020,1,20,60.2,2020/1/20
Guangzhou,2020,1,21,65.2,2020/1/21
Guangzhou,2020,1,22,69.8,2020/1/22
Guangzhou,2020,1,23,73.4,2020/1/23
Guangzhou,2020,1,24,70.6,2020/1/24
Guangzhou,2020,1,25,56.9,2020/1/25
Guangzhou,2020,1,26,50.4,2020/1/26
Guangzhou,2020,1,27,49.8,2020/1/27
Guangzhou,2020,1,28,51.8,2020/1/28
Guangzhou,2020,1,29,54,2020/1/29
Guangzhou,2020,1,30,54.6,2020/1/30
Guangzhou,2020,1,31,56.2,2020/1/31
Guangzhou,2020,2,1,60,2020/2/1
Guangzhou,2020,2,2,61.6,2020/2/2
Guangzhou,2020,2,3,56.4,2020/2/3
Guangzhou,2020,2,4,56.9,2020/2/4
Guangzhou,2020,2,5,60.1,2020/2/5
Guangzhou,2020,2,6,61.9,2020/2/6
Guangzhou,2020,2,7,61,2020/2/7
Guangzhou,2020,2,8,59.6,2020/2/8
Guangzhou,2020,2,9,57.7,2020/2/9
Guangzhou,2020,2,10,59.2,2020/2/10
Guangzhou,2020,2,11,60.9,2020/2/11
Guangzhou,2020,2,12,64.8,2020/2/12
Guangzhou,2020,2,13,67.7,2020/2/13
Guangzhou,2020,2,14,69.3,2020/2/14
Guangzhou,2020,2,15,59.8,2020/2/15
Guangzhou,2020,2,16,49,2020/2/16
Guangzhou,2020,2,17,53.4,2020/2/17
Guangzhou,2020,2,18,55.8,2020/2/18
Guangzhou,2020,2,19,61.6,2020/2/19
Guangzhou,2020,2,20,64.8,2020/2/20
Guangzhou,2020,2,21,67.1,2020/2/21
Guangzhou,2020,2,22,70.4,2020/2/22
Guangzhou,2020,2,23,69.9,2020/2/23
Guangzhou,2020,2,24,72,2020/2/24
Guangzhou,2020,2,25,73.3,2020/2/25
Guangzhou,2020,2,26,75.1,2020/2/26
Guangzhou,2020,2,27,72.6,2020/2/27
Guangzhou,2020,2,28,68.2,2020/2/28
Guangzhou,2020,2,29,73.7,2020/2/29
Guangzhou,2020,3,1,72.6,2020/3/1
Guangzhou,2020,3,2,69.9,2020/3/2
Guangzhou,2020,3,3,67.7,2020/3/3
Guangzhou,2020,3,4,59.1,2020/3/4
Guangzhou,2020,3,5,63.7,2020/3/5
Guangzhou,2020,3,6,67.3,2020/3/6
Guangzhou,2020,3,7,70.1,2020/3/7
Guangzhou,2020,3,8,74.3,2020/3/8
Guangzhou,2020,3,9,72.5,2020/3/9
Guangzhou,2020,3,10,66.7,2020/3/10
Guangzhou,2020,3,11,63.5,2020/3/11
Guangzhou,2020,3,12,68.2,2020/3/12
Guangzhou,2020,3,13,68.4,2020/3/13
Guangzhou,2020,3,14,66.5,2020/3/14
Guangzhou,2020,3,15,68.2,2020/3/15
Guangzhou,2020,3,16,70.4,2020/3/16
Guangzhou,2020,3,17,68,2020/3/17
Guangzhou,2020,3,18,68.8,2020/3/18
Guangzhou,2020,3,19,66.8,2020/3/19
Guangzhou,2020,3,20,68.7,2020/3/20
Guangzhou,2020,3,21,73,2020/3/21
Guangzhou,2020,3,22,77.2,2020/3/22
Guangzhou,2020,3,23,77.3,2020/3/23
Guangzhou,2020,3,24,76.1,2020/3/24
Guangzhou,2020,3,25,74.9,2020/3/25
Guangzhou,2020,3,26,75.3,2020/3/26
Guangzhou,2020,3,27,71,2020/3/27
Guangzhou,2020,3,28,64.9,2020/3/28
Guangzhou,2020,3,29,61.6,2020/3/29
Guangzhou,2020,3,30,56.6,2020/3/30
Guangzhou,2020,3,31,58.2,2020/3/31
Guangzhou,2020,4,1,59.6,2020/4/1
Guangzhou,2020,4,2,61.9,2020/4/2
Guangzhou,2020,4,3,62,2020/4/3
Guangzhou,2020,4,4,62.2,2020/4/4
Guangzhou,2020,4,5,60.6,2020/4/5
Guangzhou,2020,4,6,59.4,2020/4/6
Guangzhou,2020,4,7,65.8,2020/4/7
Guangzhou,2020,4,8,70.3,2020/4/8
Guangzhou,2020,4,9,73.6,2020/4/9
Guangzhou,2020,4,10,74.2,2020/4/10
Guangzhou,2020,4,11,66.2,2020/4/11
Guangzhou,2020,4,12,64.7,2020/4/12
Guangzhou,2020,4,13,68.2,2020/4/13
Guangzhou,2020,4,14,65.1,2020/4/14
Guangzhou,2020,4,15,71.5,2020/4/15
Guangzhou,2020,4,16,75.1,2020/4/16
Guangzhou,2020,4,17,76.1,2020/4/17
Guangzhou,2020,4,18,76.5,2020/4/18
Guangzhou,2020,4,19,80.7,2020/4/19
Guangzhou,2020,4,20,81.5,2020/4/20
Guangzhou,2020,4,21,78.4,2020/4/21
Guangzhou,2020,4,22,64.3,2020/4/22
Guangzhou,2020,4,23,64.6,2020/4/23
Guangzhou,2020,4,24,62.2,2020/4/24
Guangzhou,2020,4,25,70.8,2020/4/25
Guangzhou,2020,4,26,74.3,2020/4/26
Guangzhou,2020,4,27,77.8,2020/4/27
Guangzhou,2020,4,28,79.2,2020/4/28
Guangzhou,2020,4,29,78.8,2020/4/29
Guangzhou,2020,4,30,80.7,2020/4/30
Guangzhou,2020,5,1,81.3,2020/5/1
Guangzhou,2020,5,2,81.7,2020/5/2
Guangzhou,2020,5,3,86.1,2020/5/3
Guangzhou,2020,5,4,86.3,2020/5/4
Guangzhou,2020,5,5,86.6,2020/5/5
Guangzhou,2020,5,6,86.6,2020/5/6
Guangzhou,2020,5,7,85.7,2020/5/7
Guangzhou,2020,5,8,86.8,2020/5/8
Guangzhou,2020,5,9,87.3,2020/5/9
Guangzhou,2020,5,10,79.3,2020/5/10
Guangzhou,2020,5,11,79.8,2020/5/11
Guangzhou,2020,5,12,81.3,2020/5/12
Guangzhou,2020,5,13,84.2,2020/5/13
Taipei,2018,1,1,64.2,2018/1/1
Taipei,2018,1,2,69.2,2018/1/2
Taipei,2018,1,3,71.3,2018/1/3
Taipei,2018,1,4,-99,2018/1/4
Taipei,2018,1,5,62.1,2018/1/5
Taipei,2018,1,6,63.7,2018/1/6
Taipei,2018,1,7,64.3,2018/1/7
Taipei,2018,1,8,60.2,2018/1/8
Taipei,2018,1,9,52.1,2018/1/9
Taipei,2018,1,10,52.8,2018/1/10
Taipei,2018,1,11,52.7,2018/1/11
Taipei,2018,1,12,51.7,2018/1/12
Taipei,2018,1,13,55.9,2018/1/13
Taipei,2018,1,14,63.3,2018/1/14
Taipei,2018,1,15,66,2018/1/15
Taipei,2018,1,16,68.4,2018/1/16
Taipei,2018,1,17,69.5,2018/1/17
Taipei,2018,1,18,68.7,2018/1/18
Taipei,2018,1,19,64.9,2018/1/19
Taipei,2018,1,20,65.6,2018/1/20
Taipei,2018,1,21,66.8,2018/1/21
Taipei,2018,1,22,63.9,2018/1/22
Taipei,2018,1,23,65.5,2018/1/23
Taipei,2018,1,24,61.7,2018/1/24
Taipei,2018,1,25,63.8,2018/1/25
Taipei,2018,1,26,58.6,2018/1/26
Taipei,2018,1,27,65,2018/1/27
Taipei,2018,1,28,59.1,2018/1/28
Taipei,2018,1,29,52.9,2018/1/29
Taipei,2018,1,30,56.8,2018/1/30
Taipei,2018,1,31,57.8,2018/1/31
Taipei,2018,2,1,54.1,2018/2/1
Taipei,2018,2,2,54.2,2018/2/2
Taipei,2018,2,3,49.7,2018/2/3
Taipei,2018,2,4,48,2018/2/4
Taipei,2018,2,5,47.8,2018/2/5
Taipei,2018,2,6,51.7,2018/2/6
Taipei,2018,2,7,52.5,2018/2/7
Taipei,2018,2,8,56,2018/2/8
Taipei,2018,2,9,62.5,2018/2/9
Taipei,2018,2,10,60.2,2018/2/10
Taipei,2018,2,11,54.4,2018/2/11
Taipei,2018,2,12,57.7,2018/2/12
Taipei,2018,2,13,60.7,2018/2/13
Taipei,2018,2,14,66.1,2018/2/14
Taipei,2018,2,15,71.4,2018/2/15
Taipei,2018,2,16,66.7,2018/2/16
Taipei,2018,2,17,64.7,2018/2/17
Taipei,2018,2,18,67.8,2018/2/18
Taipei,2018,2,19,70.8,2018/2/19
Taipei,2018,2,20,65.7,2018/2/20
Taipei,2018,2,21,62.2,2018/2/21
Taipei,2018,2,22,58.4,2018/2/22
Taipei,2018,2,23,63.6,2018/2/23
Taipei,2018,2,24,63.1,2018/2/24
Taipei,2018,2,25,60.1,2018/2/25
Taipei,2018,2,26,63.5,2018/2/26
Taipei,2018,2,27,66.9,2018/2/27
Taipei,2018,2,28,63.8,2018/2/28
Taipei,2018,3,1,73.1,2018/3/1
Taipei,2018,3,2,71.2,2018/3/2
Taipei,2018,3,3,72,2018/3/3
Taipei,2018,3,4,76.6,2018/3/4
Taipei,2018,3,5,69.6,2018/3/5
Taipei,2018,3,6,63.3,2018/3/6
Taipei,2018,3,7,66.7,2018/3/7
Taipei,2018,3,8,55.7,2018/3/8
Taipei,2018,3,9,55.9,2018/3/9
Taipei,2018,3,10,61.6,2018/3/10
Taipei,2018,3,11,66.4,2018/3/11
Taipei,2018,3,12,69.1,2018/3/12
Taipei,2018,3,13,70.8,2018/3/13
Taipei,2018,3,14,75,2018/3/14
Taipei,2018,3,15,71.1,2018/3/15
Taipei,2018,3,16,68.6,2018/3/16
Taipei,2018,3,17,68.4,2018/3/17
Taipei,2018,3,18,73.8,2018/3/18
Taipei,2018,3,19,76.7,2018/3/19
Taipei,2018,3,20,63.7,2018/3/20
Taipei,2018,3,21,58,2018/3/21
Taipei,2018,3,22,58.1,2018/3/22
Taipei,2018,3,23,67.6,2018/3/23
Taipei,2018,3,24,72,2018/3/24
Taipei,2018,3,25,72.7,2018/3/25
Taipei,2018,3,26,72.7,2018/3/26
Taipei,2018,3,27,71.7,2018/3/27
Taipei,2018,3,28,75.4,2018/3/28
Taipei,2018,3,29,78.1,2018/3/29
Taipei,2018,3,30,73.3,2018/3/30
Taipei,2018,3,31,75,2018/3/31
Taipei,2018,4,1,75.2,2018/4/1
Taipei,2018,4,2,77.2,2018/4/2
Taipei,2018,4,3,75.8,2018/4/3
Taipei,2018,4,4,77.6,2018/4/4
Taipei,2018,4,5,78.6,2018/4/5
Taipei,2018,4,6,63.3,2018/4/6
Taipei,2018,4,7,59.2,2018/4/7
Taipei,2018,4,8,67.5,2018/4/8
Taipei,2018,4,9,73.3,2018/4/9
Taipei,2018,4,10,76.2,2018/4/10
Taipei,2018,4,11,80.6,2018/4/11
Taipei,2018,4,12,77.5,2018/4/12
Taipei,2018,4,13,82.5,2018/4/13
Taipei,2018,4,14,76.6,2018/4/14
Taipei,2018,4,15,65.7,2018/4/15
Taipei,2018,4,16,65.7,2018/4/16
Taipei,2018,4,17,63,2018/4/17
Taipei,2018,4,18,70.5,2018/4/18
Taipei,2018,4,19,77.2,2018/4/19
Taipei,2018,4,20,77.6,2018/4/20
Taipei,2018,4,21,79.7,2018/4/21
Taipei,2018,4,22,82.6,2018/4/22
Taipei,2018,4,23,83.2,2018/4/23
Taipei,2018,4,24,70.8,2018/4/24
Taipei,2018,4,25,69.4,2018/4/25
Taipei,2018,4,26,74,2018/4/26
Taipei,2018,4,27,76.3,2018/4/27
Taipei,2018,4,28,75.8,2018/4/28
Taipei,2018,4,29,80.4,2018/4/29
Taipei,2018,4,30,81.1,2018/4/30
Taipei,2018,5,1,82.2,2018/5/1
Taipei,2018,5,2,82.3,2018/5/2
Taipei,2018,5,3,70.9,2018/5/3
Taipei,2018,5,4,77.1,2018/5/4
Taipei,2018,5,5,80.9,2018/5/5
Taipei,2018,5,6,83.6,2018/5/6
Taipei,2018,5,7,82.9,2018/5/7
Taipei,2018,5,8,76.1,2018/5/8
Taipei,2018,5,9,73,2018/5/9
Taipei,2018,5,10,75.1,2018/5/10
Taipei,2018,5,11,79,2018/5/11
Taipei,2018,5,12,82.2,2018/5/12
Taipei,2018,5,13,84.3,2018/5/13
Taipei,2018,5,14,84.3,2018/5/14
Taipei,2018,5,15,84.1,2018/5/15
Taipei,2018,5,16,86,2018/5/16
Taipei,2018,5,17,86.6,2018/5/17
Taipei,2018,5,18,87.1,2018/5/18
Taipei,2018,5,19,85.1,2018/5/19
Taipei,2018,5,20,86.7,2018/5/20
Taipei,2018,5,21,82.8,2018/5/21
Taipei,2018,5,22,86.9,2018/5/22
Taipei,2018,5,23,78.6,2018/5/23
Taipei,2018,5,24,82.7,2018/5/24
Taipei,2018,5,25,86.3,2018/5/25
Taipei,2018,5,26,84.8,2018/5/26
Taipei,2018,5,27,88.7,2018/5/27
Taipei,2018,5,28,88.1,2018/5/28
Taipei,2018,5,29,86.5,2018/5/29
Taipei,2018,5,30,86.4,2018/5/30
Taipei,2018,5,31,85.9,2018/5/31
Taipei,2018,6,1,75.5,2018/6/1
Taipei,2018,6,2,78.7,2018/6/2
Taipei,2018,6,3,81.4,2018/6/3
Taipei,2018,6,4,84.1,2018/6/4
Taipei,2018,6,5,86.3,2018/6/5
Taipei,2018,6,6,85,2018/6/6
Taipei,2018,6,7,86.4,2018/6/7
Taipei,2018,6,8,86.1,2018/6/8
Taipei,2018,6,9,84.1,2018/6/9
Taipei,2018,6,10,82.9,2018/6/10
Taipei,2018,6,11,78.1,2018/6/11
Taipei,2018,6,12,84.9,2018/6/12
Taipei,2018,6,13,82,2018/6/13
Taipei,2018,6,14,79.4,2018/6/14
Taipei,2018,6,15,77.5,2018/6/15
Taipei,2018,6,16,81.4,2018/6/16
Taipei,2018,6,17,84.4,2018/6/17
Taipei,2018,6,18,87.1,2018/6/18
Taipei,2018,6,19,86.4,2018/6/19
Taipei,2018,6,20,87.6,2018/6/20
Taipei,2018,6,21,85.1,2018/6/21
Taipei,2018,6,22,84.3,2018/6/22
Taipei,2018,6,23,85.2,2018/6/23
Taipei,2018,6,24,86.6,2018/6/24
Taipei,2018,6,25,87.3,2018/6/25
Taipei,2018,6,26,87.4,2018/6/26
Taipei,2018,6,27,88.2,2018/6/27
Taipei,2018,6,28,89.3,2018/6/28
Taipei,2018,6,29,86,2018/6/29
Taipei,2018,6,30,85.7,2018/6/30
Taipei,2018,7,1,88,2018/7/1
Taipei,2018,7,2,90.3,2018/7/2
Taipei,2018,7,3,89.8,2018/7/3
Taipei,2018,7,4,89.8,2018/7/4
Taipei,2018,7,5,87.1,2018/7/5
Taipei,2018,7,6,88.2,2018/7/6
Taipei,2018,7,7,83.1,2018/7/7
Taipei,2018,7,8,87.6,2018/7/8
Taipei,2018,7,9,87.1,2018/7/9
Taipei,2018,7,10,82.8,2018/7/10
Taipei,2018,7,11,83.6,2018/7/11
Taipei,2018,7,12,87.8,2018/7/12
Taipei,2018,7,13,87.9,2018/7/13
Taipei,2018,7,14,87.5,2018/7/14
Taipei,2018,7,15,86.9,2018/7/15
Taipei,2018,7,16,87,2018/7/16
Taipei,2018,7,17,88.1,2018/7/17
Taipei,2018,7,18,88.2,2018/7/18
Taipei,2018,7,19,86.8,2018/7/19
Taipei,2018,7,20,85.9,2018/7/20
Taipei,2018,7,21,82.8,2018/7/21
Taipei,2018,7,22,87.5,2018/7/22
Taipei,2018,7,23,85.3,2018/7/23
Taipei,2018,7,24,86.1,2018/7/24
Taipei,2018,7,25,87.7,2018/7/25
Taipei,2018,7,26,88.8,2018/7/26
Taipei,2018,7,27,86.8,2018/7/27
Taipei,2018,7,28,88.5,2018/7/28
Taipei,2018,7,29,90,2018/7/29
Taipei,2018,7,30,90.1,2018/7/30
Taipei,2018,7,31,91,2018/7/31
Taipei,2018,8,1,89.7,2018/8/1
Taipei,2018,8,2,90.2,2018/8/2
Taipei,2018,8,3,85.4,2018/8/3
Taipei,2018,8,4,87.3,2018/8/4
Taipei,2018,8,5,88.3,2018/8/5
Taipei,2018,8,6,88.4,2018/8/6
Taipei,2018,8,7,88.3,2018/8/7
Taipei,2018,8,8,88,2018/8/8
Taipei,2018,8,9,86.5,2018/8/9
Taipei,2018,8,10,88.1,2018/8/10
Taipei,2018,8,11,88,2018/8/11
Taipei,2018,8,12,84.5,2018/8/12
Taipei,2018,8,13,87.4,2018/8/13
Taipei,2018,8,14,82.8,2018/8/14
Taipei,2018,8,15,86.1,2018/8/15
Taipei,2018,8,16,87.4,2018/8/16
Taipei,2018,8,17,86.1,2018/8/17
Taipei,2018,8,18,85,2018/8/18
Taipei,2018,8,19,84.1,2018/8/19
Taipei,2018,8,20,85.1,2018/8/20
Taipei,2018,8,21,86.2,2018/8/21
Taipei,2018,8,22,88.4,2018/8/22
Taipei,2018,8,23,85.9,2018/8/23
Taipei,2018,8,24,83.1,2018/8/24
Taipei,2018,8,25,86.7,2018/8/25
Taipei,2018,8,26,83.6,2018/8/26
Taipei,2018,8,27,83.9,2018/8/27
Taipei,2018,8,28,82.3,2018/8/28
Taipei,2018,8,29,83,2018/8/29
Taipei,2018,8,30,80.2,2018/8/30
Taipei,2018,8,31,82.5,2018/8/31
Taipei,2018,9,1,83.5,2018/9/1
Taipei,2018,9,2,85.4,2018/9/2
Taipei,2018,9,3,87.8,2018/9/3
Taipei,2018,9,4,88.3,2018/9/4
Taipei,2018,9,5,87,2018/9/5
Taipei,2018,9,6,86.7,2018/9/6
Taipei,2018,9,7,83.4,2018/9/7
Taipei,2018,9,8,81,2018/9/8
Taipei,2018,9,9,75.1,2018/9/9
Taipei,2018,9,10,79.2,2018/9/10
Taipei,2018,9,11,85.4,2018/9/11
Taipei,2018,9,12,85.8,2018/9/12
Taipei,2018,9,13,86.8,2018/9/13
Taipei,2018,9,14,85.3,2018/9/14
Taipei,2018,9,15,84.6,2018/9/15
Taipei,2018,9,16,85.3,2018/9/16
Taipei,2018,9,17,-99,2018/9/17
Taipei,2018,9,18,82.5,2018/9/18
Taipei,2018,9,19,86.6,2018/9/19
Taipei,2018,9,20,85.9,2018/9/20
Taipei,2018,9,21,86.1,2018/9/21
Taipei,2018,9,22,85.2,2018/9/22
Taipei,2018,9,23,83.5,2018/9/23
Taipei,2018,9,24,80.2,2018/9/24
Taipei,2018,9,25,81.1,2018/9/25
Taipei,2018,9,26,76.5,2018/9/26
Taipei,2018,9,27,79.6,2018/9/27
Taipei,2018,9,28,77.8,2018/9/28
Taipei,2018,9,29,73.3,2018/9/29
Taipei,2018,9,30,76.1,2018/9/30
Taipei,2018,10,1,78.9,2018/10/1
Taipei,2018,10,2,76.8,2018/10/2
Taipei,2018,10,3,77.9,2018/10/3
Taipei,2018,10,4,71.5,2018/10/4
Taipei,2018,10,5,78.8,2018/10/5
Taipei,2018,10,6,77.3,2018/10/6
Taipei,2018,10,7,76.2,2018/10/7
Taipei,2018,10,8,76.2,2018/10/8
Taipei,2018,10,9,76.5,2018/10/9
Taipei,2018,10,10,73.9,2018/10/10
Taipei,2018,10,11,69.7,2018/10/11
Taipei,2018,10,12,68.2,2018/10/12
Taipei,2018,10,13,71.2,2018/10/13
Taipei,2018,10,14,76.5,2018/10/14
Taipei,2018,10,15,77.3,2018/10/15
Taipei,2018,10,16,75.4,2018/10/16
Taipei,2018,10,17,71.1,2018/10/17
Taipei,2018,10,18,74.6,2018/10/18
Taipei,2018,10,19,70.2,2018/10/19
Taipei,2018,10,20,72.1,2018/10/20
Taipei,2018,10,21,76.3,2018/10/21
Taipei,2018,10,22,82.6,2018/10/22
Taipei,2018,10,23,74.3,2018/10/23
Taipei,2018,10,24,75.7,2018/10/24
Taipei,2018,10,25,78.3,2018/10/25
Taipei,2018,10,26,78.6,2018/10/26
Taipei,2018,10,27,69.6,2018/10/27
Taipei,2018,10,28,68.1,2018/10/28
Taipei,2018,10,29,72,2018/10/29
Taipei,2018,10,30,73.7,2018/10/30
Taipei,2018,10,31,67.5,2018/10/31
Taipei,2018,11,1,67.7,2018/11/1
Taipei,2018,11,2,72.4,2018/11/2
Taipei,2018,11,3,75.9,2018/11/3
Taipei,2018,11,4,76.3,2018/11/4
Taipei,2018,11,5,75.6,2018/11/5
Taipei,2018,11,6,78.6,2018/11/6
Taipei,2018,11,7,80.1,2018/11/7
Taipei,2018,11,8,77.8,2018/11/8
Taipei,2018,11,9,73.3,2018/11/9
Taipei,2018,11,10,75.3,2018/11/10
Taipei,2018,11,11,77.4,2018/11/11
Taipei,2018,11,12,75,2018/11/12
Taipei,2018,11,13,71.5,2018/11/13
Taipei,2018,11,14,-99,2018/11/14
Taipei,2018,11,15,-99,2018/11/15
Taipei,2018,11,16,78.2,2018/11/16
Taipei,2018,11,17,-99,2018/11/17
Taipei,2018,11,18,76.6,2018/11/18
Taipei,2018,11,19,69.8,2018/11/19
Taipei,2018,11,20,73.2,2018/11/20
Taipei,2018,11,21,74.7,2018/11/21
Taipei,2018,11,22,65,2018/11/22
Taipei,2018,11,23,65.7,2018/11/23
Taipei,2018,11,24,72.9,2018/11/24
Taipei,2018,11,25,74.7,2018/11/25
Taipei,2018,11,26,70.1,2018/11/26
Taipei,2018,11,27,69.9,2018/11/27
Taipei,2018,11,28,67.4,2018/11/28
Taipei,2018,11,29,70.1,2018/11/29
Taipei,2018,11,30,74,2018/11/30
Taipei,2018,12,1,75,2018/12/1
Taipei,2018,12,2,76.3,2018/12/2
Taipei,2018,12,3,75.7,2018/12/3
Taipei,2018,12,4,77.7,2018/12/4
Taipei,2018,12,5,72.4,2018/12/5
Taipei,2018,12,6,74.2,2018/12/6
Taipei,2018,12,7,65.5,2018/12/7
Taipei,2018,12,8,64.6,2018/12/8
Taipei,2018,12,9,66.1,2018/12/9
Taipei,2018,12,10,71.2,2018/12/10
Taipei,2018,12,11,66,2018/12/11
Taipei,2018,12,12,61,2018/12/12
Taipei,2018,12,13,63.5,2018/12/13
Taipei,2018,12,14,64.3,2018/12/14
Taipei,2018,12,15,68.9,2018/12/15
Taipei,2018,12,16,67.3,2018/12/16
Taipei,2018,12,17,58.9,2018/12/17
Taipei,2018,12,18,64.9,2018/12/18
Taipei,2018,12,19,68,2018/12/19
Taipei,2018,12,20,71.6,2018/12/20
Taipei,2018,12,21,72.9,2018/12/21
Taipei,2018,12,22,74.8,2018/12/22
